trim,tilt_power,ml_blend_weight,base_unit_fraction,max_gross_leverage,search_ann_ret,search_sharpe,holdout_ann_ret,holdout_sharpe,final_nav,n_positions
0.2,1.5,0.25,0.002,1.5,0.033639352766340336,0.9106806528817526,0.016625184663751513,0.40266507929606843,17328030.611527704,79650
0.2,1.5,0.25,0.002,2.0,0.033639352766340336,0.9106806528817526,0.016625184663751513,0.40266507929606843,17328030.611527704,79650
0.2,1.5,0.25,0.002,2.5,0.033639352766340336,0.9106806528817526,0.016625184663751513,0.40266507929606843,17328030.611527704,79650
0.2,1.5,0.25,0.002,3.0,0.033639352766340336,0.9106806528817526,0.016625184663751513,0.40266507929606843,17328030.611527704,79650
0.2,1.5,0.25,0.0025,1.5,0.039287527204461936,0.8779203579734288,0.01714729027018791,0.35278035581238903,18731527.809054032,79650
0.2,1.5,0.25,0.0025,2.0,0.03960272873260129,0.8828362600415458,0.018080144560667755,0.38058107574219624,18909202.44120323,79650
0.2,1.5,0.25,0.0025,2.5,0.03960272873260129,0.8828362600415458,0.018080144560667755,0.38058107574219624,18909202.44120323,79650
0.2,1.5,0.25,0.0025,3.0,0.03960272873260129,0.8828362600415458,0.018080144560667755,0.38058107574219624,18909202.44120323,79650
0.2,1.5,0.25,0.003,1.5,0.04167076831860084,0.8870281708482556,0.011133641175030462,0.2226458108700673,18682856.52966135,79650
0.2,1.5,0.25,0.003,2.0,0.045593168846649546,0.8733047255582778,0.018705049739035973,0.35012810038657743,20536019.86497903,79650
0.2,1.5,0.25,0.003,2.5,0.045593168846649546,0.8733047255582778,0.018705049739035973,0.35012810038657743,20536019.86497903,79650
0.2,1.5,0.25,0.003,3.0,0.045593168846649546,0.8733047255582778,0.018705049739035973,0.35012810038657743,20536019.86497903,79650
0.2,1.5,0.25,0.0035,1.5,0.0433545938570461,0.8741588502332998,0.009724916116290228,0.1862884030311514,18949892.176837932,79650
0.2,1.5,0.25,0.0035,2.0,0.050193960033706686,0.851201456445771,0.015942835873394845,0.2732392230086043,21476037.950661384,79650
0.2,1.5,0.25,0.0035,2.5,0.05116040041306036,0.8614254990489291,0.0187478271578998,0.3212869763375619,22096939.894265823,79650
0.2,1.5,0.25,0.0035,3.0,0.05116040041306036,0.8614254990489291,0.0187478271578998,0.3212869763375619,22096939.894265823,79650
0.2,1.5,0.25,0.004,1.5,0.04078071511485981,0.7824991125281652,0.0031738108028749323,0.08051733551213783,17644224.293099094,79650
0.2,1.5,0.25,0.004,2.0,0.052636014845434564,0.8620285712922998,0.007348407731651685,0.13839934514585783,21115865.72576143,79650
0.2,1.5,0.25,0.004,2.5,0.05611273230775904,0.8459358975886835,0.017867667507086127,0.2852746148359784,23455322.79390674,79650
0.2,1.5,0.25,0.004,3.0,0.05611273230775904,0.8459358975886835,0.017867667507086127,0.2852746148359784,23455322.79390674,79650
0.2,1.5,0.5,0.002,1.5,0.027660139403667294,0.7348681087526475,0.017306835077489202,0.42405344814193596,16061258.353766298,73524
0.2,1.5,0.5,0.002,2.0,0.027660139403667294,0.7348681087526475,0.017306835077489202,0.42405344814193596,16061258.353766298,73524
0.2,1.5,0.5,0.002,2.5,0.027660139403667294,0.7348681087526475,0.017306835077489202,0.42405344814193596,16061258.353766298,73524
0.2,1.5,0.5,0.002,3.0,0.027660139403667294,0.7348681087526475,0.017306835077489202,0.42405344814193596,16061258.353766298,73524
0.2,1.5,0.5,0.0025,1.5,0.03225887865810528,0.7060440427174723,0.019695248968898404,0.41061646590710243,17310052.9906395,73524
0.2,1.5,0.5,0.0025,2.0,0.03225887865810528,0.7060440427174723,0.019695248968898404,0.41061646590710243,17310052.9906395,73524
0.2,1.5,0.5,0.0025,2.5,0.03225887865810528,0.7060440427174723,0.019695248968898404,0.41061646590710243,17310052.9906395,73524
0.2,1.5,0.5,0.0025,3.0,0.03225887865810528,0.7060440427174723,0.019695248968898404,0.41061646590710243,17310052.9906395,73524
0.2,1.5,0.5,0.003,1.5,0.03716511028417324,0.7179933911372036,0.013803665101074447,0.25743833560883544,17870770.89908387,73524
0.2,1.5,0.5,0.003,2.0,0.036751930365305885,0.6899993038407083,0.02181041281097973,0.40176696665402145,18595531.140561864,73524
0.2,1.5,0.5,0.003,2.5,0.036751930365305885,0.6899993038407083,0.02181041281097973,0.40176696665402145,18595531.140561864,73524
0.2,1.5,0.5,0.003,3.0,0.036751930365305885,0.6899993038407083,0.02181041281097973,0.40176696665402145,18595531.140561864,73524
0.2,1.5,0.5,0.0035,1.5,0.03715765267005833,0.6539963336282157,0.005332778354005585,0.113555930777396,17027358.018004756,73524
0.2,1.5,0.5,0.0035,2.0,0.04145788450848431,0.6846146081460982,0.022912716180135018,0.37993803546761323,19913397.529148977,73524
0.2,1.5,0.5,0.0035,2.5,0.04145788450848431,0.6846146081460982,0.022912716180135018,0.37993803546761323,19913397.529148977,73524
0.2,1.5,0.5,0.0035,3.0,0.04145788450848431,0.6846146081460982,0.022912716180135018,0.37993803546761323,19913397.529148977,73524
0.2,1.5,0.5,0.004,1.5,0.03755362614659519,0.6247961794243391,0.006766550730538556,0.13253950284274504,17257805.52259005,73524
0.2,1.5,0.5,0.004,2.0,0.043998967859033566,0.6624279865567905,0.015115625376276531,0.2372568997986771,19705622.17053502,73524
0.2,1.5,0.5,0.004,2.5,0.045405494651245215,0.6709707948236573,0.023292364603838323,0.35220668061099897,21021522.72129272,73524
0.2,1.5,0.5,0.004,3.0,0.045405494651245215,0.6709707948236573,0.023292364603838323,0.35220668061099897,21021522.72129272,73524
0.2,1.5,0.75,0.002,1.5,0.025495025271952132,0.5493042552935371,0.013615284335184663,0.33348361707404633,15279425.940944597,79346
0.2,1.5,0.75,0.002,2.0,0.025495025271952132,0.5493042552935371,0.013615284335184663,0.33348361707404633,15279425.940944597,79346
0.2,1.5,0.75,0.002,2.5,0.025495025271952132,0.5493042552935371,0.013615284335184663,0.33348361707404633,15279425.940944597,79346
0.2,1.5,0.75,0.002,3.0,0.025495025271952132,0.5493042552935371,0.013615284335184663,0.33348361707404633,15279425.940944597,79346
0.2,1.5,0.75,0.0025,1.5,0.02934162049239397,0.5272737486782257,0.01529877367342869,0.31209001781944623,16240832.565952208,79346
0.2,1.5,0.75,0.0025,2.0,0.02934231692609157,0.5279133449879104,0.01587548232278113,0.32372461358835547,16294100.060883546,79346
0.2,1.5,0.75,0.0025,2.5,0.02934231692609157,0.5279133449879104,0.01587548232278113,0.32372461358835547,16294100.060883546,79346
0.2,1.5,0.75,0.0025,3.0,0.02934231692609157,0.5279133449879104,0.01587548232278113,0.32372461358835547,16294100.060883546,79346
0.2,1.5,0.75,0.003,1.5,0.0325897382591136,0.5179103240173364,0.002472327601652724,0.07049259872128742,15764259.528521286,79346
0.2,1.5,0.75,0.003,2.0,0.03297820328168166,0.511119784122428,0.01748104673300155,0.31392352782008964,17259563.33809569,79346
0.2,1.5,0.75,0.003,2.5,0.03297820328168166,0.511119784122428,0.01748104673300155,0.31392352782008964,17259563.33809569,79346
0.2,1.5,0.75,0.003,3.0,0.03297820328168166,0.511119784122428,0.01748104673300155,0.31392352782008964,17259563.33809569,79346
0.2,1.5,0.75,0.0035,1.5,0.032004387672201595,0.4812485595652693,-0.0012098102113015097,0.01596400491910354,15314339.391800294,79346
0.2,1.5,0.75,0.0035,2.0,0.036450928621894585,0.49761559612524986,0.014721652581093814,0.24253826106092174,17794675.69809106,79346
0.2,1.5,0.75,0.0035,2.5,0.03625174295105915,0.49652739860655437,0.018151165649122225,0.2944657075969609,18095393.392844863,79346
0.2,1.5,0.75,0.0035,3.0,0.03625174295105915,0.49652739860655437,0.018151165649122225,0.2944657075969609,18095393.392844863,79346
0.2,1.5,0.75,0.004,1.5,0.03007855990780306,0.4478271809277667,-0.00019316132459823443,0.032922755173598515,15013601.179482795,79346
0.2,1.5,0.75,0.004,2.0,0.038814151763368,0.493526372543882,0.00048137736981979096,0.04707116073247693,16927676.166935246,79346
0.2,1.5,0.75,0.004,2.5,0.03918927728448862,0.48287122851442543,0.017636800034455113,0.2646811277718425,18759020.29267074,79346
0.2,1.5,0.75,0.004,3.0,0.03918927728448862,0.48287122851442543,0.017636800034455113,0.2646811277718425,18759020.29267074,79346
0.2,1.5,1.0,0.002,1.5,0.014855502972806578,0.3015387597103796,0.01443442765246461,0.30175830814201465,13299820.660562474,89130
0.2,1.5,1.0,0.002,2.0,0.014855502972806578,0.3015387597103796,0.01443442765246461,0.30175830814201465,13299820.660562474,89130
0.2,1.5,1.0,0.002,2.5,0.014855502972806578,0.3015387597103796,0.01443442765246461,0.30175830814201465,13299820.660562474,89130
0.2,1.5,1.0,0.002,3.0,0.014855502972806578,0.3015387597103796,0.01443442765246461,0.30175830814201465,13299820.660562474,89130
0.2,1.5,1.0,0.0025,1.5,0.016718690674833336,0.28774831781837,0.005017622745866923,0.10769468299607149,12927357.079295408,89130
0.2,1.5,1.0,0.0025,2.0,0.0164289856137958,0.28189035973154736,0.0172571859872801,0.3008042039598223,13804994.11673462,89130
0.2,1.5,1.0,0.0025,2.5,0.0164289856137958,0.28189035973154736,0.0172571859872801,0.3008042039598223,13804994.11673462,89130
0.2,1.5,1.0,0.0025,3.0,0.0164289856137958,0.28189035973154736,0.0172571859872801,0.3008042039598223,13804994.11673462,89130
0.2,1.5,1.0,0.003,1.5,0.01649369672354206,0.2614022430222503,0.0030176504780374813,0.07770584636839005,12741301.591198677,89130
0.2,1.5,1.0,0.003,2.0,0.019054467197239022,0.2832840564624739,0.01856014905220693,0.28761543206264173,14409125.479329128,89130
0.2,1.5,1.0,0.003,2.5,0.018147940479072977,0.27308003223832256,0.02100554861329651,0.3232378793542175,14431493.749098131,89130
0.2,1.5,1.0,0.003,3.0,0.018147940479072977,0.27308003223832256,0.02100554861329651,0.3232378793542175,14431493.749098131,89130
0.2,1.5,1.0,0.0035,1.5,0.01625779076449918,0.25664013721911244,0.002306186638731278,0.06852953175935363,12648989.233597241,89130
0.2,1.5,1.0,0.0035,2.0,0.01977313878760789,0.2692666701072678,0.007382586177126393,0.12870133566556538,13655012.121710794,89130
0.2,1.5,1.0,0.0035,2.5,0.01989222437915994,0.26815759174350057,0.02286540727258335,0.31839775449182733,14930614.593962168,89130
0.2,1.5,1.0,0.0035,3.0,0.01989222437915994,0.26815759174350057,0.02286540727258335,0.31839775449182733,14930614.593962168,89130
0.2,1.5,1.0,0.004,1.5,0.01273091843023777,0.2034929271172567,0.0047770618409344046,0.09809639014416412,12230502.301194958,89130
0.2,1.5,1.0,0.004,2.0,0.019031169718110696,0.24368369195183423,0.001174474802212444,0.06118157716854093,13046945.788794417,89130
0.2,1.5,1.0,0.004,2.5,0.021887310242820313,0.2668603047365881,0.01591199440550728,0.2171361208444041,14747344.976624407,89130
0.2,1.5,1.0,0.004,3.0,0.02125861339001056,0.2621222901857616,0.024117340977208857,0.3084132526476476,15315360.03317463,89130
